country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","20-06-2026 19:00:00",23.002657,72.591912,CO,2,97,55
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","20-06-2026 19:00:00",23.020509,72.579261,PM2.5,14,29,22
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","20-06-2026 19:00:00",23.020509,72.579261,NH3,1,1,1
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","20-06-2026 19:00:00",23.016834,72.625775,PM10,58,80,68
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","20-06-2026 19:00:00",23.023389,72.515201,NO2,20,34,27
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","20-06-2026 19:00:00",23.076793,72.627874,NO2,8,36,21
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","20-06-2026 19:00:00",21.755417,72.139056,NH3,3,4,4
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","20-06-2026 19:00:00",23.163798,72.677768,NO2,16,30,21
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","20-06-2026 19:00:00",28.567890,77.250515,PM2.5,22,187,57
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","20-06-2026 19:00:00",28.6573814,77.1585447,CO,20,48,26
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","20-06-2026 19:00:00",28.6573814,77.1585447,OZONE,11,77,64
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","20-06-2026 19:00:00",28.623763,77.287209,PM10,115,179,142
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","20-06-2026 19:00:00",28.674045,77.131023,SO2,36,52,45
India,Delhi,Delhi,"Pusa, Delhi - DPCC","20-06-2026 19:00:00",28.639652,77.146275,CO,54,103,74
India,Delhi,Delhi,"Pusa, Delhi - DPCC","20-06-2026 19:00:00",28.639652,77.146275,OZONE,3,28,22
India,Delhi,Delhi,"Pusa, Delhi - IITM","20-06-2026 19:00:00",28.636110,77.173332,CO,16,32,20
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","20-06-2026 19:00:00",27.9002,76.9938,PM2.5,2,59,30
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","20-06-2026 19:00:00",27.9002,76.9938,CO,15,102,77
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","20-06-2026 19:00:00",28.060249,76.113115,NO2,16,23,18
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","20-06-2026 19:00:00",28.060249,76.113115,CO,24,34,26
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","20-06-2026 19:00:00",28.3153,76.9143,NH3,5,14,10
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","20-06-2026 19:00:00",30.7057778,76.8531805555555,CO,7,102,16
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","20-06-2026 19:00:00",30.7057778,76.8531805555555,OZONE,34,70,62
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","20-06-2026 19:00:00",19.875620,75.387310,CO,20,28,25
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","20-06-2026 19:00:00",19.8389439,75.244448,SO2,11,44,23
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","20-06-2026 19:00:00",19.8389439,75.244448,OZONE,14,39,29
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","20-06-2026 19:00:00",19.863756,75.321188,PM10,25,86,49
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","20-06-2026 19:00:00",19.863756,75.321188,SO2,9,30,20
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","20-06-2026 19:00:00",19.16485,73.23409,SO2,4,9,6
India,Maharashtra,Beed,"Bir, Beed - MPCB","20-06-2026 19:00:00",18.988474,75.753873,PM2.5,3,32,14
India,Maharashtra,Beed,"Bir, Beed - MPCB","20-06-2026 19:00:00",18.988474,75.753873,PM10,37,73,51
India,Maharashtra,Beed,"Bir, Beed - MPCB","20-06-2026 19:00:00",18.988474,75.753873,OZONE,9,30,26
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","20-06-2026 19:00:00",19.309073,73.057223,PM2.5,26,66,42
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","20-06-2026 19:00:00",19.309073,73.057223,CO,12,31,15
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","20-06-2026 19:00:00",19.786089,72.757971,NO2,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","20-06-2026 19:00:00",19.786089,72.757971,CO,6,100,53
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","20-06-2026 19:00:00",19.962900,79.298714,CO,22,32,30
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","20-06-2026 19:00:00",19.962900,79.298714,OZONE,15,20,18
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","20-06-2026 19:00:00",19.9775302,79.2337086,PM2.5,29,35,30
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","20-06-2026 19:00:00",19.9775302,79.2337086,NH3,4,5,5
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","20-06-2026 19:00:00",34.066206,74.819820,PM2.5,18,36,24
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","20-06-2026 19:00:00",34.066206,74.819820,CO,5,18,14
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","20-06-2026 19:00:00",23.80569,86.44268,PM10,65,415,137
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","20-06-2026 19:00:00",23.80569,86.44268,OZONE,24,76,62
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","20-06-2026 19:00:00",16.172806,75.659694,CO,8,40,18
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","20-06-2026 19:00:00",12.9135218,77.5950804,PM2.5,24,43,33
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","20-06-2026 19:00:00",12.9135218,77.5950804,NO2,19,20,19
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","20-06-2026 19:00:00",12.9352049,77.6814488,PM10,54,54,54
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","20-06-2026 19:00:00",12.9352049,77.6814488,NO2,4,16,8
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","20-06-2026 19:00:00",12.9352049,77.6814488,SO2,6,6,6
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","20-06-2026 19:00:00",12.951913,77.539784,PM10,24,132,70
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","20-06-2026 19:00:00",12.951913,77.539784,NO2,22,38,27
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","20-06-2026 19:00:00",12.9756843,77.5660749,NO2,28,36,32
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","20-06-2026 19:00:00",12.9756843,77.5660749,SO2,9,10,10
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","20-06-2026 19:00:00",13.029152,77.585901,OZONE,4,97,62
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","20-06-2026 19:00:00",13.377516,77.099072,NO2,24,24,24
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","20-06-2026 19:00:00",16.802639,75.722694,PM10,38,39,39
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","20-06-2026 19:00:00",16.7602,77.1428,PM2.5,8,41,18
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","20-06-2026 19:00:00",16.7602,77.1428,PM10,39,67,56
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","20-06-2026 19:00:00",16.7602,77.1428,SO2,9,15,13
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","20-06-2026 19:00:00",8.8787,76.6073,PM10,45,70,60
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","20-06-2026 19:00:00",8.5149093,76.9435879,PM2.5,15,500,44
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","20-06-2026 19:00:00",8.5149093,76.9435879,SO2,8,28,18
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","20-06-2026 19:00:00",10.532400,76.215900,CO,16,44,32
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","20-06-2026 19:00:00",23.264759,77.381568,PM2.5,12,45,30
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","20-06-2026 19:00:00",23.264759,77.381568,NH3,3,4,3
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","20-06-2026 19:00:00",23.210494,77.425409,SO2,9,26,18
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","20-06-2026 19:00:00",23.233584,77.400574,NO2,12,28,18
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","20-06-2026 19:00:00",22.624758,75.675238,OZONE,7,85,57
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","20-06-2026 19:00:00",23.838586,78.759431,NH3,4,5,4
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","20-06-2026 19:00:00",23.838586,78.759431,CO,30,42,38
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","20-06-2026 19:00:00",23.838586,78.759431,OZONE,15,51,38
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","20-06-2026 19:00:00",23.1633321,75.800225,PM2.5,5,62,29
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","20-06-2026 19:00:00",23.1633321,75.800225,SO2,4,7,6
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","20-06-2026 19:00:00",23.1633321,75.800225,OZONE,2,53,26
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","20-06-2026 19:00:00",19.10122,74.73339,NH3,3,6,4
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","20-06-2026 19:00:00",19.10122,74.73339,OZONE,10,64,47
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","20-06-2026 19:00:00",20.719516,77.000253,NO2,6,22,11
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","20-06-2026 19:00:00",19.2157840,73.1997810,NO2,12,32,21
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","20-06-2026 19:00:00",19.2157840,73.1997810,NH3,1,3,2
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","20-06-2026 19:00:00",19.2157840,73.1997810,SO2,2,13,6
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","20-06-2026 19:00:00",20.939198,77.765701,PM10,38,79,49
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","20-06-2026 19:00:00",22.6780,75.8559,SO2,24,27,26
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","20-06-2026 19:00:00",22.6780,75.8559,CO,54,100,91
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","20-06-2026 19:00:00",22.7084,75.8815,SO2,3,4,3
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","20-06-2026 19:00:00",22.7084,75.8815,CO,12,22,16
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","20-06-2026 19:00:00",23.163174,79.973061,CO,8,25,11
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","20-06-2026 19:00:00",23.142888,79.916147,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","20-06-2026 19:00:00",23.218135,79.957770,NO2,72,74,73
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","20-06-2026 19:00:00",23.218135,79.957770,SO2,5,12,7
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","20-06-2026 19:00:00",23.218135,79.957770,OZONE,20,81,74
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","20-06-2026 19:00:00",24.2613009,80.7231783,NO2,43,118,71
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","20-06-2026 19:00:00",23.108440,77.511428,PM2.5,37,74,53
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","20-06-2026 19:00:00",23.108440,77.511428,NO2,33,82,54
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","20-06-2026 19:00:00",23.108440,77.511428,CO,17,42,29
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","20-06-2026 19:00:00",28.52123,76.37138,PM10,59,124,80
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","20-06-2026 19:00:00",28.52123,76.37138,CO,17,56,48
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","20-06-2026 19:00:00",28.52123,76.37138,OZONE,1,56,42
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","20-06-2026 19:00:00",29.536400,75.015800,PM10,45,87,75
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","20-06-2026 19:00:00",29.027200,77.062100,PM10,110,500,171
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","20-06-2026 19:00:00",29.027200,77.062100,NO2,6,9,7
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","20-06-2026 19:00:00",30.1480566,77.2893471,OZONE,42,77,65
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","20-06-2026 19:00:00",30.943887,76.801991,SO2,13,37,23
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","20-06-2026 19:00:00",34.031606,75.009712,PM10,14,62,42
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","20-06-2026 19:00:00",34.031606,75.009712,NO2,10,18,14
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","20-06-2026 19:00:00",23.81748678,79.446246,SO2,43,60,50
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","20-06-2026 19:00:00",26.203442,78.193251,OZONE,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","20-06-2026 19:00:00",26.259242,78.216432,NO2,13,33,22
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","20-06-2026 19:00:00",26.259242,78.216432,NH3,3,7,4
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","20-06-2026 19:00:00",26.200388,78.147714,SO2,1,18,9
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","20-06-2026 19:00:00",22.7289,75.8076,PM10,27,54,38
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","20-06-2026 19:00:00",22.4310,75.5213,PM10,36,81,62
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","20-06-2026 19:00:00",22.4310,75.5213,CO,16,61,42
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","20-06-2026 19:00:00",22.7524,75.8872,SO2,NA,NA,NA
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","20-06-2026 19:00:00",22.7524,75.8872,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","20-06-2026 19:00:00",12.938539,77.590100,OZONE,1,7,3
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","20-06-2026 19:00:00",11.55358,76.55521,PM2.5,19,31,26
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","20-06-2026 19:00:00",13.428828,77.731418,NO2,2,4,3
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","20-06-2026 19:00:00",13.428828,77.731418,SO2,13,16,15
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","20-06-2026 19:00:00",13.328028,75.797056,PM2.5,16,37,25
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","20-06-2026 19:00:00",13.328028,75.797056,OZONE,21,34,25
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","20-06-2026 19:00:00",14.475800,75.905200,NO2,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","20-06-2026 19:00:00",14.475800,75.905200,OZONE,NA,NA,NA
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","20-06-2026 19:00:00",15.411456,75.638133,NH3,2,5,4
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","20-06-2026 19:00:00",15.411456,75.638133,OZONE,4,18,18
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","20-06-2026 19:00:00",15.3714823,75.1160168,NH3,1,1,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","20-06-2026 19:00:00",15.3714823,75.1160168,SO2,1,2,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","20-06-2026 19:00:00",15.3714823,75.1160168,OZONE,23,24,24
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","20-06-2026 19:00:00",17.321993,76.822628,NH3,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","20-06-2026 19:00:00",15.347630,76.181767,NO2,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","20-06-2026 19:00:00",12.415911,75.735050,OZONE,1,4,3
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","20-06-2026 19:00:00",12.889250,74.853000,OZONE,37,37,37
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","20-06-2026 19:00:00",18.1023399,73.4783687,PM2.5,14,59,34
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","20-06-2026 19:00:00",20.555712,74.529236,NO2,5,13,10
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","20-06-2026 19:00:00",20.555712,74.529236,NH3,1,2,1
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","20-06-2026 19:00:00",19.296481,72.840923,OZONE,8,10,9
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","20-06-2026 19:00:00",19.053536,72.84643,OZONE,6,14,12
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","20-06-2026 19:00:00",19.065931,72.862131,NO2,1,19,10
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","20-06-2026 19:00:00",19.065931,72.862131,CO,44,46,45
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","20-06-2026 19:00:00",19.065931,72.862131,OZONE,9,60,23
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","20-06-2026 19:00:00",19.23241,72.86895,PM2.5,21,39,30
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","20-06-2026 19:00:00",19.23241,72.86895,NO2,76,84,79
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","20-06-2026 19:00:00",19.23241,72.86895,OZONE,18,72,67
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","20-06-2026 19:00:00",18.9767,72.8380,CO,18,32,24
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-06-2026 19:00:00",19.11074,72.86084,PM2.5,10,26,18
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-06-2026 19:00:00",19.11074,72.86084,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-06-2026 19:00:00",19.11074,72.86084,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-06-2026 19:00:00",19.0364585,72.8954371,PM10,31,42,38
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-06-2026 19:00:00",19.0364585,72.8954371,NO2,7,20,14
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","20-06-2026 19:00:00",20.021503,73.813844,PM2.5,13,29,22
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","20-06-2026 19:00:00",20.021503,73.813844,OZONE,15,43,38
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","20-06-2026 19:00:00",19.950220,73.731480,SO2,4,13,6
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","20-06-2026 19:00:00",19.950220,73.731480,OZONE,7,43,38
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","20-06-2026 19:00:00",19.9591346,73.7788008,PM2.5,12,36,23
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","20-06-2026 19:00:00",19.9591346,73.7788008,NO2,8,16,11
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","20-06-2026 19:00:00",19.9591346,73.7788008,NH3,1,4,2
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","20-06-2026 19:00:00",19.008751,73.016620,PM2.5,7,28,17
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","20-06-2026 19:00:00",19.008751,73.016620,NO2,60,60,60
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","20-06-2026 19:00:00",19.0575752,73.0151367,PM10,20,53,35
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","20-06-2026 19:00:00",19.0575752,73.0151367,SO2,6,6,6
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","20-06-2026 19:00:00",19.02579,73.10297,SO2,3,5,4
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","20-06-2026 19:00:00",19.0630,73.1209,SO2,4,5,5
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","20-06-2026 19:00:00",19.0630,73.1209,CO,4,22,10
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","20-06-2026 19:00:00",20.918946,74.776388,PM10,36,104,55
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","20-06-2026 19:00:00","19.2268427 ","73.0788456 ",NO2,7,22,13
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","20-06-2026 19:00:00","19.2268427 ","73.0788456 ",NH3,1,1,1
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","20-06-2026 19:00:00","19.2268427 ","73.0788456 ",CO,4,20,7
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","20-06-2026 19:00:00","19.2268427 ","73.0788456 ",OZONE,1,53,43
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","20-06-2026 19:00:00",19.710842,77.151824,NH3,1,2,2
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","20-06-2026 19:00:00",21.001264,75.565602,PM10,18,65,44
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","20-06-2026 19:00:00",19.854616,75.905894,SO2,10,12,11
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","20-06-2026 19:00:00",16.7143745,74.2426398,SO2,1,2,2
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","20-06-2026 19:00:00",16.7143745,74.2426398,CO,4,22,13
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","20-06-2026 19:00:00",18.39963,76.57452,PM10,36,78,54
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","20-06-2026 19:00:00",18.39963,76.57452,NH3,2,12,4
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-06-2026 19:00:00",19.0863,72.8888,PM2.5,16,119,51
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-06-2026 19:00:00",19.0863,72.8888,NH3,2,2,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-06-2026 19:00:00",19.0863,72.8888,SO2,29,29,29
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-06-2026 19:00:00",19.19709,72.82204,PM10,23,140,43
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","20-06-2026 19:00:00",18.96702,72.84214,NO2,14,23,18
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","20-06-2026 19:00:00",18.96702,72.84214,SO2,6,34,13
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","20-06-2026 19:00:00",18.897756,72.813320,PM10,30,78,53
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","20-06-2026 19:00:00",19.000084,72.856730,SO2,2,6,3
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","20-06-2026 19:00:00",19.000084,72.856730,CO,16,22,18
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","20-06-2026 19:00:00",19.000084,72.856730,OZONE,5,11,9
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","20-06-2026 19:00:00",19.060498,72.923356,NH3,4,14,6
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","20-06-2026 19:00:00",19.060498,72.923356,CO,7,60,19
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","20-06-2026 19:00:00"," 16.5038",74.3623,CO,10,16,15
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB","20-06-2026 19:00:00",17.696651,74.003387,NH3,1,2,1
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","20-06-2026 19:00:00",17.65439,75.90649,NH3,2,10,4
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","20-06-2026 19:00:00",17.65439,75.90649,SO2,1,4,2
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","20-06-2026 19:00:00",19.26777,72.97182,PM10,44,76,58
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","20-06-2026 19:00:00",19.222279,72.957979,PM10,56,79,64
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","20-06-2026 19:00:00",19.222279,72.957979,NH3,4,9,5
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","20-06-2026 19:00:00",19.235581,73.159121,PM2.5,37,85,58
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","20-06-2026 19:00:00",19.235581,73.159121,PM10,49,112,78
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","20-06-2026 19:00:00",19.235581,73.159121,NH3,4,7,5
